Id_ref,author_name,hash_values,norm_title_str,years
McLean2004,"[u'mclean', u'sg', u'huang', u'x', u'su', u'a', u'van', u'denbogertaj']","[109273154, 99733077, 47814512, 24580290, 76860104, 2858579, 29468368, 4889722, 21800083, 6698837, 186803979, 140047386, 86012066, 82459076, 29793736, 3580234, 13367896, 32232188, 130612659, 29902839, 98902531, 129209592, 28588578, 142780757, 43605880, 9272005, 14324541, 73115543, 29457532, 42843580, 20650605, 39799291, 75892944, 63664505, 10685345, 31516835, 15973179, 43540925, 13634591, 35056228, 66554836, 93830190, 9187178, 54238750, 85370697, 53843635, 738392, 5035090, 58651398, 16848212, 3562645, 81966313, 19059788, 115119958, 52405859, 47826253, 108376478, 132247958, 25789795, 18775897, 229991797, 38356212, 859981, 51820519, 117547714, 23835448, 14704381, 97729607, 29671389, 59113771, 2155021, 29358603, 9845399, 60559820, 202948928, 652871, 29853023, 135187171, 66225718, 22646075, 141385737, 63099246, 4760104, 92653099, 139406133, 147528045, 68037760, 5887613, 99783401, 39922520, 11937896, 14234212, 18667440, 49083783, 14627005, 100171441, 71409777, 9336289, 46155392, 55390382, 30896188]",sagittalplanebiomechanicscannotinjuretheaclduringsidestepcutting,[u'2004']
Mey1992,"[u'mey', u'birgit']","[99235593, 55087822, 74321035, 9033372, 16589941, 47763895, 71827160, 22407247, 64294863, 18551855, 17378970, 72160266, 8701684, 3104988, 81560451, 30420841, 20567799, 32232188, 26630456, 7811066, 54231745, 110019675, 47369398, 66765160, 90429723, 211014852, 19504762, 57116083, 39652338, 15299566, 8261167, 38571135, 150602111, 23192674, 109558928, 4474637, 16771548, 43540925, 133519715, 45457566, 48040010, 4166084, 42371683, 130703061, 73172463, 85684214, 16673724, 40800289, 2759065, 253280028, 58940774, 5433454, 97614204, 15098976, 2084472, 73582937, 37127872, 171447988, 14812842, 5539634, 12298538, 13512, 54370204, 31969956, 40952312, 5192863, 100409144, 17928877, 18094112, 23567516, 130157861, 3956153, 13851609, 53154022, 643932, 2848750, 63428034, 58265719, 4311414, 161566163, 98519015, 20708843, 96827512, 7774337, 57922748, 74958790, 13216189, 43037146, 30996224, 29411038, 23797261, 73709180, 25301900, 56736167, 116472151, 57670601, 32216566, 4703063, 33086064, 67047250, 26827940]",jugendarbeitslosigkeitundlokaleidentitatforschungsberichteausdeminstitutfurpsychologieder,[u'1992']
Deloitte2004,[u'deloitte'],"[11382417, 186149619, 12953233, 31188988, 77715331, 12576049, 23797681, 8907503, 61023012, 126085204, 63622083, 53164243, 6125373, 27681645, 145260793, 2021766, 63565899, 48640908, 82582261, 7811066, 35874986, 104720084, 37490161, 117128437, 10185248, 6939191, 42101700, 2419857, 8608420, 15725716, 25131083, 1665738, 52455253, 1940054, 26049192, 101832818, 58037536, 26707169, 57777972, 45457566, 68264784, 40885808, 12767486, 4625638, 89315990, 117594965, 8606262, 92829059, 172251224, 61689721, 35822824, 37225757, 19023757, 342123416, 31952037, 27336452, 40599902, 13078763, 181526947, 32021463, 115589079, 19803166, 203238223, 99839539, 116141242, 41760159, 28227304, 55343745, 70853912, 51339208, 9921075, 37358328, 31145993, 53401920, 2409393, 18136152, 214947022, 18330215, 38347772, 55670011, 20170017, 37128277, 5639670, 129743871, 40359476, 27452557, 13216189, 132591783, 43525032, 56608360, 68420927, 43963308, 161368188, 150250016, 58978218, 57670601, 247563190, 4703063, 24493279, 61700057, 28083930]",doyouknowwhereyourtalentiswhyacquisitionandretentionstrategiesdontwork,[u'2004']
Steppan2001,"[u'steppan', u'cm', u'bailey', u'st', u'bhat', u's', u'brown', u'ej', u'banerjee', u'rr', u'wright', u'cm']","[65946094, 44411303, 31791226, 266951738, 18448340, 5027707, 67975411, 74394922, 139993907, 94182288, 235926338, 166796921, 42688807, 52263855, 78245956, 37026066, 71196960, 108735083, 253719468, 191119326, 101448826, 25524415, 47369398, 204018418, 21499362, 41069873, 45345053, 64239592, 25438813, 221251241, 1048322, 34853527, 110720472, 34577526, 21195510, 218036402, 17970258, 75344931, 185857759, 514932303, 29997020, 136018516, 35909622, 77237731, 149701861, 39720461, 738392, 5035090, 100069722, 39615060, 96804343, 209543228, 122107002, 32563734, 101120813, 190815390, 37127872, 113581298, 112099893, 30268474, 21611626, 220071605, 25625038, 144879025, 32023723, 270773975, 41928830, 73839959, 305445089, 14496804, 122331948, 37358328, 93143200, 326925690, 2409393, 65379229, 482864, 40300347, 44296694, 289809950, 38507130, 27331399, 4760104, 149930325, 9313660, 52357953, 20012678, 100025188, 68720090, 101707321, 341555911, 97940683, 259057028, 28548415, 402225818, 26570389, 131556604, 168567413, 24493279, 47585610, 79759171]",thehormoneresistinlinksobesitytodiabetes,[u'2001']
McGregor1960,"[u'mcgregor', u'd', u'mcgrawhill']","[42195780, 112881901, 25391853, 99907088, 87190055, 138014431, 2641612, 13885554, 531257119, 94182288, 505663336, 358283357, 546811099, 22761740, 79721344, 213411199, 4690943, 32232188, 201711735, 26722488, 64857671, 233717566, 123782216, 190270130, 76800877, 203055839, 105737282, 322036360, 234989658, 64859588, 84574746, 52095633, 6335715, 73494356, 30624788, 47193637, 105790478, 146784386, 104047937, 45457566, 42305706, 3563493, 42371683, 202687956, 34772907, 129892274, 4972575, 99423270, 172251224, 395190224, 147785942, 151076764, 181680814, 12320572, 101120813, 118354055, 26320493, 62346127, 27885901, 143431268, 186087136, 24473206, 109813089, 21331244, 100391926, 27153905, 149397997, 200366632, 56460963, 55672775, 122331948, 237426034, 59882721, 131763567, 401775848, 165806783, 142009342, 181675865, 144254952, 60484865, 106139817, 355100228, 11831389, 24503401, 93889610, 107688442, 265862153, 371040714, 300008721, 316184588, 149806673, 236264983, 218535371, 184259457, 447459320, 782041726, 1100197, 13472997, 160365126, 74470970, 137544344]",thehumansideofenterprise,[u'1960']
Spaaij2008,"[u'spaaij', u'r']","[70743054, 148896449, 68651987, 21047295, 64604325, 13787860, 60276863, 111691683, 947810, 4522102, 8533101, 18643670, 28316906, 204194087, 48864302, 10410170, 14896928, 32232188, 64434883, 1956950, 54231745, 41588117, 22447741, 32372110, 9281415, 131769284, 79568144, 57116083, 135193551, 78694753, 4595704, 34853527, 52078513, 40718274, 720386, 68090868, 12577034, 73542176, 22896457, 2865626, 8731927, 224447654, 21759114, 3452480, 29840793, 23095979, 8378964, 14393418, 100069722, 16662704, 83884545, 101586986, 53641897, 80235749, 4728633, 30536679, 49155324, 19127080, 53578050, 81004584, 73628548, 156119901, 7060687, 37658692, 23260304, 4802313, 17907119, 44293065, 12589195, 155370743, 17680421, 1243554, 31349563, 60559820, 43754256, 65146524, 482864, 86521572, 44296694, 181842114, 38794855, 5075701, 135583920, 17069012, 178169668, 29710704, 7425835, 82154916, 12713582, 101707321, 1841990, 11428654, 17045214, 54728783, 21665391, 11782642, 138692600, 12372030, 18361492, 35168392, 22440600]",menlikeusboyslikethemviolencemasculinityandcollectiveidentityinfootballhooliganism,[u'2008']
Unknown1998,"[u'anderson', u'kj', u'leaper', u'c']","[22413391, 4440253, 22147400, 46100857, 113331481, 290825947, 25875521, 16777042, 42766408, 15898726, 131505470, 39552912, 8701684, 43464225, 110043939, 12923789, 58712708, 77017639, 48736177, 71134450, 68876543, 31055214, 22447741, 48058488, 10185248, 47304506, 2768091, 44773714, 30124218, 69940049, 1308460, 34853527, 3280481, 28946259, 67023173, 19145901, 117288902, 16266030, 23823055, 5381240, 8731927, 3563493, 35909622, 28351031, 108299715, 103566814, 22068095, 39562356, 54960750, 96631415, 248321387, 48639997, 19023757, 14376249, 40700591, 71440527, 81407573, 62346127, 23730607, 30268474, 24373882, 420771, 1862382, 102787756, 15976430, 42493213, 173805571, 73839959, 198134509, 245104761, 209274490, 57299802, 109660604, 8131964, 77685086, 12600155, 144337469, 86521572, 7613146, 30120155, 100675856, 46773963, 81750645, 31646680, 56827133, 25374614, 60970351, 9727556, 68110863, 68789033, 92774215, 110310872, 41001582, 154430709, 89884352, 119943446, 90883846, 84096341, 18361492, 41701032, 50391012]",metaanalysisofgendereffectsonconversationalinterruptionwhowhatwhenwhereandhow,[u'1998']
Flick1991,"[u'flick', u'uwe', u'wolff']","[102358662, 402451751, 133823660, 10234860, 17318751, 140846552, 16343731, 4889722, 98626337, 253868047, 93299566, 114930740, 42688807, 74692549, 273909195, 3580234, 27397131, 177626612, 82582261, 36824710, 10692897, 43555115, 8776019, 169759808, 12028224, 14305453, 139816234, 33533584, 98054279, 36370851, 101376366, 60369592, 187862885, 104600512, 720386, 21525001, 115832899, 43540925, 3029315, 83470851, 80050744, 64891498, 126110512, 16222813, 35519352, 53843635, 15758873, 8212976, 43381260, 30682864, 152506411, 60283280, 96381198, 24358128, 40700591, 201453859, 19983319, 175494625, 14812842, 65237679, 57993581, 57471527, 261185104, 246490181, 30762142, 187743428, 185958054, 45312880, 125840661, 76465383, 68186866, 40718855, 9845399, 139096624, 120508676, 2848750, 75186872, 19214262, 64197903, 5920105, 10247364, 45611320, 135583920, 39212082, 43118817, 74958790, 16296790, 119996263, 49301069, 29411038, 53946482, 51209852, 32825262, 128106611, 24574924, 46615363, 32216566, 61506687, 137030948, 68493762, 105386120]",stationendesqualitativenforschungsprozesseshandbuchqualitativesozialforschungs,[u'1991']
Friden1989,"[u'friden', u't', u'zatterstrom', u'r', u'lindstrand', u'a', u'moritz', u'u']","[133120179, 9356375, 80211675, 27432013, 182747595, 82483271, 23007979, 2856235, 109444576, 48897456, 131505470, 26082014, 325842035, 100525793, 63816882, 30420841, 17015405, 150685516, 82582261, 27359348, 253465463, 98926546, 11919839, 116564049, 5822667, 10912227, 75413793, 73445212, 29457532, 15725716, 22346849, 144197161, 16690930, 45646755, 72547972, 96893056, 131452458, 65369212, 50787627, 356164114, 73794207, 130672525, 126881535, 91712329, 57250266, 217094237, 6328019, 52359446, 2759065, 39489972, 12725309, 89808939, 47258571, 16337477, 32961731, 31237814, 128024924, 12541809, 172972166, 94140498, 105226117, 77846611, 121099000, 246490181, 31221068, 14854539, 17248674, 98081714, 18094112, 3980181, 37261770, 27700, 218203692, 23751602, 20648284, 170125389, 30384824, 136765045, 90710539, 38338167, 51845090, 1318019, 5639670, 10952286, 57922748, 109560294, 113304280, 369302408, 5133382, 13364126, 105041558, 36166584, 25348220, 55391928, 14627005, 37277984, 344570959, 93100578, 33086064, 223892997, 15335174]",astabilometrictechniqueforevaluationoflowerlimbinstabilities,[u'1989']
Hecht2001,"[u'hecht', u'l']","[47151825, 71088079, 27259416, 54827463, 64604325, 31464353, 13557065, 16777042, 36113339, 96894338, 2499460, 23807545, 92566619, 315139027, 27520848, 37026066, 67595447, 48640908, 328918781, 12711327, 82101447, 92520114, 11919839, 161827670, 47776987, 47466734, 254922329, 49681162, 30124218, 78694753, 2747919, 48554730, 60077699, 32487019, 59847311, 59101402, 58037536, 185020397, 217819512, 10231874, 254062102, 12351457, 189850492, 29124352, 29840793, 17348630, 10139331, 89786199, 148363510, 209585794, 88000704, 160563286, 2174059, 140736873, 22625200, 72682528, 11301870, 51674320, 59007316, 70832234, 24373882, 48287247, 20793097, 93128867, 176625571, 58789474, 375892410, 6885715, 31023895, 77882398, 1658362, 200641759, 6982821, 31017282, 20648284, 25175666, 62852927, 7840209, 64197903, 55670011, 48683516, 1318019, 64145569, 152693706, 234886890, 4874915, 113304280, 191491446, 11247709, 11267317, 68420927, 30602415, 18177095, 146281278, 127480904, 53684375, 18480159, 334314110, 8255825, 162993599, 15335174]",roleconflictandroleoverloaddifferentconceptsdifferentconsequences,[u'2001']
Falk1994,"[u'falk', u'j', u'joseph', u'je']","[292494023, 60774474, 48808538, 29488442, 134735613, 248010913, 94533340, 74394922, 69681344, 77177812, 115264999, 166796921, 186040225, 3104988, 73952258, 84058663, 20567799, 184656653, 52857470, 75794341, 38659657, 12419247, 15925053, 186164441, 65104592, 257660004, 68128571, 9991921, 59407905, 20884131, 32404965, 23726287, 166201067, 69885095, 41575806, 171495972, 16771548, 75344931, 173329785, 100283630, 68264784, 64891498, 29845105, 12178637, 78761892, 215284379, 17345006, 92243342, 100069722, 58321245, 4863958, 60283280, 56877098, 135614488, 40700591, 47826253, 37127872, 206057713, 19466678, 12200948, 47526169, 9236738, 100304108, 211392081, 32023723, 97978582, 138283903, 55343745, 69260946, 54080409, 114702516, 25542961, 59327670, 151413871, 79350439, 218585654, 63428034, 83253679, 64197903, 63458508, 106139817, 108926730, 95135871, 131407402, 57922748, 27452557, 113304280, 606260, 76058203, 101707321, 17270430, 29290199, 25547088, 66737493, 118562420, 57670601, 89045715, 4703063, 33086064, 47585610, 12504079]",thesaleskifamilyandthefoundingofthelsalinguisticinstitutes,[u'1994']
Bonß1982,"[u'bonss', u'wolfgang']","[22413391, 24232085, 106627570, 54827463, 17318751, 34261969, 62253543, 102906384, 69681344, 41255704, 93299566, 91580667, 8701684, 19887422, 86206524, 12923789, 20567799, 254829088, 113998776, 27673298, 34337645, 45331793, 8776019, 84079731, 10185248, 7519758, 65833476, 13704766, 142568260, 135855252, 131286767, 118990106, 158262196, 166369422, 3756830, 16580217, 15973179, 97762398, 88314386, 43884523, 46639958, 3455068, 108483433, 1271283, 73172463, 41428714, 16673724, 74108494, 29602445, 88950380, 81779108, 25680295, 24041248, 27063778, 40700591, 201453859, 81772093, 160665622, 14812842, 10610708, 11749624, 9236738, 131234611, 46693516, 100391926, 18726290, 19374335, 66959589, 65387350, 75579665, 68186866, 49537136, 9845399, 65988573, 1813097, 2848750, 29853023, 1667477, 15684815, 30120155, 117134927, 3295763, 11831389, 50687784, 51321157, 74958790, 89092110, 22246921, 914390, 29411038, 39353307, 102774181, 32825262, 24953281, 24574924, 17192876, 32216566, 40150663, 36868034, 39345482, 105245391]",dieeinubungdestatsachenblickszurstrukturundveranderungempirischersozialforschung,[u'1982']
Driskell1993,"[u'driskell', u'je', u'olmstead', u'b', u'salas', u'e']","[260468785, 51626028, 38001817, 21047295, 15250465, 81940362, 156403892, 164880739, 173317474, 64179813, 54208302, 32125027, 6125373, 136131633, 33462239, 10410170, 25779049, 189339820, 17607078, 260889504, 19951337, 36527021, 15990531, 32372110, 65104592, 498928530, 185502064, 61638155, 36418124, 20884131, 54030653, 75715968, 60077699, 136476227, 112245351, 270699959, 186613511, 127146107, 21240542, 197622237, 44374011, 12351457, 6597739, 4625638, 29840793, 23420036, 105384047, 14393418, 492101, 6494691, 48212530, 59072730, 47919981, 679162, 2792678, 30536679, 627376092, 164999221, 122187025, 109247117, 186087136, 1092330, 1666953, 93128867, 160071335, 4802313, 31595693, 149982158, 107034127, 12101831, 27700614, 2744998, 295172285, 241158951, 643932, 62327187, 71212232, 62236182, 64197903, 108232101, 20170017, 391585599, 64145569, 182047466, 10514164, 42122336, 10041794, 333530228, 7307777, 15175627, 67962503, 54765917, 66903930, 62259596, 77240198, 208104532, 67564725, 20834727, 33086064, 27154956, 39702178]",taskcuesdominancecuesandinfluenceinsmallgroups,[u'1993']
CouncilandHealthEducationAuthority1992,"[u'councilandhealtheducationauthority', u'sports']","[82282665, 361992738, 138375420, 70451148, 208780604, 81940362, 116894660, 22407247, 17868557, 253868047, 54208302, 32125027, 32453956, 11691819, 204389873, 151823832, 36843235, 125804663, 78278374, 248476232, 122742687, 72109232, 430713638, 32372110, 47484024, 103524685, 85979667, 22815775, 98190362, 80506736, 8261167, 27859384, 118688548, 90497513, 78309176, 119509994, 115721483, 65369212, 76304251, 2585871, 34482834, 258373752, 14704242, 91712329, 347567587, 68425525, 22068095, 14393418, 337385361, 67197313, 20052671, 28128065, 19023757, 24358128, 3031231, 30536679, 19983319, 227236903, 72322921, 484693659, 225199354, 99222824, 170660407, 86249847, 4532941, 36362193, 214954856, 206441933, 104777782, 86540960, 289075845, 10423003, 350740327, 52234396, 2551924, 200350863, 456952460, 5472637, 7613146, 14727244, 6713189, 155018273, 25239736, 10952286, 677903937, 428960236, 19169297, 43955445, 77993802, 192916151, 46442416, 57351925, 52707120, 10025313, 12164206, 49872754, 90883846, 16682837, 7832843, 119081810, 126766789]",allieddunbarnationalfitnesssurvey,[u'1992']
Kostakopoulou2000,"[u'kostakopoulou', u't']","[81688552, 96824670, 27259416, 51234367, 83922968, 117253436, 24793916, 196417876, 112148882, 126085204, 83634986, 202402265, 378263, 182990093, 47146006, 5578977, 61462015, 182903921, 57182466, 171491864, 26100740, 435674896, 44305485, 55570134, 275687350, 63330220, 563412, 28730576, 5524460, 296795127, 177663862, 77037109, 98169181, 116247239, 18577100, 138695067, 19442113, 69915052, 15498386, 193140225, 7967421, 23873727, 75322848, 94977059, 60442033, 13897346, 17345006, 66412326, 1452536, 16250384, 3177940, 45217359, 44931611, 62768699, 47445008, 47826253, 2260346, 50837075, 6129609, 4453114, 39358719, 22467737, 70584169, 246490181, 28249768, 51952256, 184610176, 33690206, 32025584, 143577991, 122331948, 22735513, 178389797, 80858976, 16832359, 170125389, 70146552, 36829466, 14078236, 83197335, 16957731, 56796620, 62437476, 61905378, 139406133, 61813991, 1050881, 9851253, 873107, 82253365, 11937896, 191841780, 64309210, 235621061, 227194676, 86141883, 42158221, 455125, 23109141, 24424299, 9270915]",citizenshipsintheeuropeanunionbringingforththecomplexity,[u'2000']
